order_id,customer_id,order_date,amount,product_category
6314,1090.0,2024-08-23,119.25,toys
6315,1589.0,2024-01-14,151.73,clothing
6316,1596.0,2025-09-13,53.9,clothing
6317,1790.0,2024-11-18,246.06,electronics
6318,1256.0,2024-01-29,94.12,toys
6319,1047.0,2023-12-03,410.57,books
6320,1487.0,2023-11-29,263.62,home
6321,1746.0,2025-10-18,8.75,books
6322,1451.0,2025-05-02,14.1,toys
6323,1067.0,2025-04-15,399.15,home
6324,1659.0,2025-02-07,72.94,toys
6325,1043.0,2024-06-03,205.61,home
6326,1086.0,2024-05-18,359.98,books
6327,1909.0,2025-01-23,483.3,clothing
6328,1589.0,2024-01-01,453.47,books
6330,1607.0,2024-04-02,323.94,electronics
6331,1052.0,2025-02-17,319.22,sports
6332,1341.0,2024-01-26,63.16,electronics
6333,1305.0,2024-07-02,342.45,electronics
6334,1227.0,2024-02-29,180.83,books
6335,1898.0,2024-12-03,253.95,electronics
6336,1516.0,2024-08-26,487.54,home
6337,1531.0,2024-01-28,71.47,sports
6339,1735.0,2025-06-12,162.75,toys
6340,1320.0,2024-12-01,354.81,toys
6341,1102.0,2025-04-15,422.9,clothing
6342,1147.0,2025-10-11,35.43,toys
6343,1430.0,2024-04-06,6.5,sports
6344,1087.0,2023-11-16,334.88,sports
6345,1766.0,2025-01-10,231.26,home
6346,1508.0,2024-02-16,139.45,toys
6347,1362.0,2025-05-29,107.49,toys
6348,1026.0,2024-06-03,31.47,clothing
6349,1985.0,2024-06-24,363.46,home
6350,1708.0,2025-05-12,274.52,clothing
6351,1178.0,2025-04-07,148.51,home
6352,1905.0,2024-11-06,341.61,books
6353,1323.0,2025-09-14,331.18,books
6354,1312.0,2024-04-19,70.45,books
6355,1345.0,2025-04-15,284.97,books
6356,1378.0,2024-05-26,25.24,clothing
6357,1320.0,2025-07-19,399.96,books
6358,1903.0,2024-07-23,228.6,sports
6359,1289.0,2025-09-13,283.88,electronics
6360,1712.0,2024-09-13,145.27,electronics
6361,1463.0,2025-02-21,245.79,books
6362,1816.0,2024-04-28,194.79,books
6363,1679.0,2024-12-02,214.71,books
6364,1802.0,2024-12-09,268.24,sports
6365,1941.0,2023-12-16,372.63,home
6366,1896.0,2025-08-18,176.35,electronics
6367,1932.0,2024-01-21,93.97,home
6368,1707.0,2025-03-02,383.67,home
6369,1127.0,2023-12-26,186.61,books
6370,1889.0,2024-08-07,437.97,sports
6371,1571.0,2025-01-21,262.8,toys
6372,1642.0,2024-05-12,409.5,clothing
6373,1538.0,2025-03-08,155.09,home
6374,1373.0,2025-04-11,279.21,electronics
6375,1350.0,2025-04-26,404.15,clothing
6376,1488.0,2025-09-25,49.07,clothing
6377,1567.0,2024-12-15,332.58,toys
6378,1199.0,2025-06-23,29.48,toys
6379,1968.0,2025-07-31,144.7,clothing
6380,1492.0,2023-12-03,136.15,clothing
6381,1698.0,2025-10-28,391.69,home
6382,1743.0,2023-11-24,114.6,sports
6383,1811.0,2024-10-06,436.79,home
6384,1160.0,2024-11-01,289.47,clothing
6386,1893.0,2024-04-18,316.37,sports
6387,1528.0,2023-12-04,345.87,clothing
6388,1322.0,2024-03-09,241.95,electronics
6389,1033.0,2025-04-01,151.62,books
6390,1220.0,2024-03-22,266.11,sports
6391,1743.0,2024-12-02,322.31,clothing
6392,1859.0,2024-04-28,196.64,home
6393,1502.0,2024-03-07,56.72,toys
6394,1224.0,2025-08-04,13.6,electronics
6395,1216.0,2024-05-18,248.36,electronics
6396,1963.0,2025-06-17,211.08,books
6397,1354.0,2024-12-31,69.81,electronics
6398,1630.0,2025-05-06,286.04,books
6399,1199.0,2025-03-13,433.09,electronics
6400,1859.0,2024-04-30,403.95,electronics
6401,1731.0,2024-05-01,297.84,toys
6402,1211.0,2025-05-07,219.57,toys
6403,1610.0,2025-03-08,129.32,clothing
6404,1503.0,2025-07-16,174.93,toys
6405,1097.0,2025-05-10,353.29,home
6407,1308.0,2025-09-03,482.31,clothing
6408,1615.0,2025-05-15,197.83,clothing
6409,1960.0,2024-08-30,104.47,books
6410,1696.0,2024-12-11,246.07,toys
6411,1081.0,2024-07-18,143.38,sports
6412,1967.0,2023-12-15,324.32,electronics
6413,1217.0,2025-02-21,471.41,books
6414,1756.0,2024-11-26,269.23,books
6415,1192.0,2024-03-11,489.88,sports
6416,1382.0,2025-02-15,381.12,toys
6417,1818.0,2024-09-04,244.47,sports
6418,1019.0,2025-01-05,346.92,sports
6419,1883.0,2025-08-09,40.95,books
6420,1255.0,2025-06-25,376.66,books
6421,1353.0,2025-02-06,185.29,home
6422,1905.0,2024-04-02,284.74,books
6423,1430.0,2025-06-04,362.24,clothing
6424,1111.0,2025-10-06,339.58,home
6425,1550.0,2025-06-20,14.18,electronics
6426,1461.0,2024-03-26,403.72,clothing
6427,1507.0,2025-11-08,107.34,books
6428,1891.0,2025-06-21,241.08,toys
6429,1232.0,2024-03-15,88.97,books
6430,1756.0,2024-12-09,82.22,home
6431,1224.0,2025-09-02,190.14,toys
6432,1447.0,2024-02-13,175.42,books
6433,1731.0,2024-01-19,50.25,books
6434,1859.0,2024-08-09,53.21,toys
6435,1895.0,2025-11-09,203.61,electronics
6436,1128.0,2024-01-12,464.02,sports
6437,1315.0,2024-12-10,335.1,books
6438,1850.0,2025-08-07,237.89,home
6439,1116.0,2025-08-09,436.64,toys
6440,1184.0,2025-01-19,132.24,sports
6441,1839.0,2023-12-07,449.15,electronics
6442,1337.0,2025-01-18,176.38,books
6443,1123.0,2024-03-27,125.62,books
6444,1772.0,2025-02-13,57.48,books
6445,1009.0,2024-05-04,312.29,home
6446,1302.0,2025-03-30,13.14,toys
6447,1617.0,2025-01-04,162.29,toys
6448,1376.0,2025-06-07,121.43,home
6449,1791.0,2024-03-05,34.32,home
6450,1331.0,2024-12-05,396.06,toys
6451,1035.0,2024-02-02,192.73,toys
6452,1674.0,2024-11-25,63.53,electronics
6454,1166.0,2025-09-20,373.51,books
6455,1771.0,2024-04-17,196.74,sports
6456,1611.0,2024-07-25,472.78,books
6457,1835.0,2024-06-22,13.19,clothing
6458,1698.0,2025-04-20,14.64,toys
6459,1089.0,2024-06-01,155.42,sports
6460,1621.0,2023-12-10,115.54,electronics
6461,1040.0,2025-01-17,324.64,electronics
6462,1041.0,2024-12-12,337.44,clothing
6463,1597.0,2024-06-15,453.24,books
6464,1765.0,2024-05-22,417.68,sports
6465,1276.0,2024-08-06,250.19,electronics
6466,1160.0,2023-12-08,456.05,sports
6467,1930.0,2023-12-03,422.02,toys
6468,1908.0,2025-08-31,13.17,toys
6469,1255.0,2025-08-14,482.3,electronics
6470,1228.0,2024-07-08,404.33,electronics
6471,1099.0,2025-06-28,391.39,clothing
6472,1442.0,2023-12-11,383.79,clothing
6473,1704.0,2025-02-14,482.51,sports
6474,1258.0,2025-02-25,469.32,home
6475,1412.0,2024-03-23,215.57,electronics
6476,1570.0,2025-05-20,291.89,books
6477,1626.0,2023-11-26,239.88,clothing
6478,1166.0,2023-12-23,142.22,toys
6479,1976.0,2024-12-11,386.7,home
6480,1221.0,2024-10-03,364.86,home
6481,1856.0,2025-10-07,265.36,home
6482,1915.0,2024-08-05,23.91,home
6483,1174.0,2024-10-29,91.79,electronics
6484,1899.0,2024-02-01,307.42,toys
6485,1483.0,2025-08-08,92.59,toys
6486,1100.0,2025-03-30,354.26,home
6487,1423.0,2024-08-22,401.73,books
6488,1359.0,2024-02-07,442.51,books
6489,1890.0,2025-10-07,64.07,books
6490,1097.0,2024-09-09,185.32,sports
6491,1558.0,2025-02-19,367.21,books
6492,1931.0,2024-10-09,402.37,home
6493,1698.0,2024-11-14,123.29,clothing
6494,1015.0,2024-12-24,330.63,books
6495,1846.0,2024-02-01,227.83,books
6496,1894.0,2025-09-12,80.91,home
6497,1056.0,2024-09-04,64.95,home
6498,1862.0,2024-08-18,322.14,electronics
6499,1360.0,2024-07-17,252.38,books
6500,1205.0,2025-01-03,183.66,toys
6501,1191.0,2025-03-24,239.34,electronics
6502,1925.0,2023-11-26,143.5,sports
6503,1598.0,2025-02-22,145.8,electronics
6504,1347.0,2024-08-20,86.75,toys
6505,1020.0,2024-08-17,352.26,electronics
6506,1544.0,2023-12-15,92.75,books
6507,1995.0,2024-09-16,140.25,electronics
6508,1595.0,2025-04-24,498.44,electronics
6510,1816.0,2025-10-17,374.81,sports
6511,1770.0,2024-09-09,355.46,electronics
6512,1539.0,2023-12-04,398.75,clothing
6513,1056.0,2024-03-22,,home
6514,1813.0,2025-03-03,223.72,sports
6515,1738.0,2025-07-03,381.13,clothing
6516,1123.0,2024-06-22,315.2,electronics
6517,1047.0,2024-04-28,99.51,home
6518,1843.0,2025-08-25,441.91,books
6519,1371.0,2023-11-22,63.11,sports
6521,1329.0,2024-07-05,327.14,books
6522,1035.0,2024-03-31,234.63,clothing
6523,1312.0,2024-08-09,346.2,home
6524,1694.0,2024-05-02,395.61,books
6525,1868.0,2024-05-20,482.17,home
6526,1488.0,2025-08-07,472.76,clothing
6527,1153.0,2024-12-24,489.9,clothing
6528,1569.0,2025-07-15,,home
6529,1519.0,2024-04-05,304.11,sports
6530,1763.0,2024-09-03,416.21,clothing
6531,1319.0,2024-03-03,393.54,sports
6532,1367.0,2025-07-06,449.2,clothing
6533,1228.0,2025-02-26,175.21,home
6534,1413.0,2025-01-26,12.75,home
6535,1183.0,2024-09-17,217.79,electronics
6536,1344.0,2025-09-20,238.0,sports
6537,1384.0,2024-10-19,72.45,books
6538,1593.0,2025-08-13,350.74,home
6539,1447.0,2023-12-19,215.98,toys
6540,1416.0,2025-09-18,228.61,sports
6541,1079.0,2024-03-17,320.45,electronics
6542,1874.0,2025-09-04,468.99,clothing
6543,1687.0,2024-09-10,74.0,electronics
6544,1555.0,2025-03-09,108.97,electronics
6545,1830.0,2024-09-10,229.13,books
6546,1349.0,2025-07-16,244.48,clothing
6547,1037.0,2024-04-13,209.9,clothing
6548,1663.0,2023-11-23,79.26,books
6549,1737.0,2024-09-14,289.97,clothing
6550,1717.0,2024-09-06,276.9,clothing
6551,1885.0,2024-01-27,118.6,toys
6552,1594.0,2024-04-11,387.32,home
6553,1420.0,2024-11-12,301.05,home
6554,1948.0,2024-02-25,413.68,home
6555,1793.0,2025-06-14,157.8,electronics
6557,1504.0,2025-10-27,326.17,clothing
6558,1687.0,2024-10-22,139.37,books
6559,1933.0,2024-06-30,171.95,books
6560,1496.0,2024-04-29,41.17,toys
6561,1106.0,2025-10-06,116.33,sports
6562,1156.0,2025-03-20,277.82,sports
6563,1384.0,2024-04-06,105.91,books
6564,1383.0,2025-10-11,289.29,books
6565,1026.0,2024-10-11,360.33,books
6566,1613.0,2025-06-25,135.97,electronics
6567,1161.0,2025-07-28,422.58,sports
6568,1925.0,2024-11-08,162.92,clothing
6569,1555.0,2025-09-11,56.53,clothing
6570,1774.0,2025-07-26,105.58,toys
6571,1354.0,2024-10-27,383.24,home
6572,1985.0,2024-01-02,154.05,clothing
6574,1107.0,2025-01-12,262.63,sports
6575,1228.0,2024-10-02,26.14,electronics
6576,1224.0,2025-01-14,109.45,clothing
6577,1580.0,2025-06-16,62.19,books
6578,1366.0,2025-06-17,158.96,books
6579,1643.0,2025-08-20,291.03,sports
6581,1733.0,2024-08-07,498.19,clothing
6582,1669.0,2025-01-18,490.21,sports
6583,1784.0,2025-09-22,118.74,sports
6584,1917.0,2025-10-15,388.13,sports
6585,1110.0,2024-12-18,216.98,toys
6586,1473.0,2023-12-05,69.16,books
6587,1948.0,2024-08-30,48.36,home
6588,1139.0,2024-01-29,372.37,toys
6589,1445.0,2024-11-22,112.35,toys
6591,1811.0,2024-02-12,389.55,home
6592,1975.0,2024-02-20,87.97,electronics
6593,1321.0,2023-12-18,200.3,books
6594,1115.0,2024-10-12,238.8,sports
6596,1666.0,2025-06-25,238.06,books
6597,1559.0,2025-07-06,43.17,books
6598,1123.0,2025-10-31,253.9,books
6599,1236.0,2025-09-23,396.9,books
6600,1541.0,2024-10-04,403.66,clothing
6601,1244.0,2024-04-21,26.32,clothing
6602,1146.0,2024-05-04,64.3,home
6603,1871.0,2025-07-22,187.1,home
6604,1797.0,2025-05-13,111.13,home
6605,1401.0,2025-06-22,351.78,books
6606,1907.0,2025-03-06,64.91,home
6607,1161.0,2024-09-07,254.75,electronics
6608,1970.0,2025-04-05,341.79,books
6609,1172.0,2025-04-05,307.76,books
6610,1949.0,2024-03-02,62.36,electronics
6611,1719.0,2024-10-24,80.31,clothing
6612,1223.0,2024-05-27,167.04,toys
6613,1054.0,2024-07-18,398.49,sports
6614,1070.0,2025-10-29,178.51,home
6615,1884.0,2025-08-28,173.8,books
6617,1072.0,2024-06-06,69.92,toys
6618,1029.0,2025-07-24,233.99,sports
6619,1360.0,2025-04-11,54.06,toys
6620,1422.0,2023-12-03,17.3,books
6621,1210.0,2025-06-23,265.44,books
6622,1978.0,2024-02-07,409.33,clothing
6623,1314.0,2024-02-27,294.51,toys
6624,1174.0,2025-06-14,208.77,home
6625,1810.0,2025-02-10,427.41,books
6626,1191.0,2024-07-14,273.91,electronics
6627,1224.0,2024-11-02,403.97,sports
6628,1827.0,2024-07-12,25.02,books
6629,1066.0,2024-03-22,181.86,home
6630,1302.0,2025-02-04,34.15,books
6631,1688.0,2025-03-29,351.58,sports
6632,1686.0,2024-11-19,7.99,home
6633,1352.0,2024-01-20,162.19,books
6634,1770.0,2025-11-02,306.65,toys
6635,1959.0,2025-01-30,246.16,home
6636,1014.0,2024-01-04,46.51,clothing
6637,1822.0,2024-08-07,122.0,home
6638,1271.0,2024-09-01,144.64,home
6639,1412.0,2024-06-01,404.4,electronics
6640,1994.0,2024-02-04,472.96,books
6641,1840.0,2024-07-18,236.52,books
6642,1250.0,2024-05-03,271.57,home
6643,1122.0,2024-02-18,286.64,clothing
6644,1052.0,2025-08-03,296.2,books
6645,1610.0,2023-11-17,307.68,toys
6646,1249.0,2024-07-05,489.25,books
6647,1441.0,2025-03-21,482.98,electronics
6648,1624.0,2024-12-19,416.05,clothing
6649,1436.0,2025-04-30,387.11,home
6650,1404.0,2024-02-18,176.06,toys
6651,1500.0,2025-07-10,233.05,home
6652,1893.0,2024-05-03,218.5,clothing
6653,1660.0,2024-07-22,,electronics
6654,1129.0,2023-12-23,225.17,clothing
6655,1367.0,2024-02-24,432.65,electronics
6656,1423.0,2024-12-12,376.86,home
6657,1572.0,2025-10-27,423.86,sports
6658,1036.0,2025-01-26,303.26,electronics
6659,1129.0,2024-08-31,326.14,clothing
6660,1997.0,2024-10-30,297.47,electronics
6661,1180.0,2024-10-20,44.05,toys
6662,1077.0,2025-10-04,349.32,books
6663,1900.0,2025-07-16,213.63,books
6664,1533.0,2025-11-05,448.52,toys
6665,1335.0,2025-04-21,107.2,clothing
6666,1283.0,2025-03-03,94.22,electronics
6667,1215.0,2024-07-11,118.5,toys
6668,1859.0,2025-03-17,62.32,home
6669,1500.0,2024-08-13,230.16,clothing
6670,1942.0,2025-07-17,144.96,clothing
6671,1301.0,2024-11-13,57.32,clothing
6672,1518.0,2025-06-16,348.5,sports
6673,1113.0,2023-12-12,236.8,toys
6674,1514.0,2024-07-20,147.22,electronics
6675,1110.0,2025-04-24,298.27,books
6676,1448.0,2025-01-11,370.41,books
6677,1131.0,2025-07-22,288.96,books
6678,1247.0,2025-09-16,248.43,clothing
6679,1615.0,2025-05-18,122.68,books
6680,1642.0,2024-06-04,131.55,sports
6681,1266.0,2024-11-20,147.4,toys
6682,1358.0,2025-05-27,92.17,books
6683,1080.0,2025-04-26,48.71,clothing
6684,1184.0,2024-06-14,344.3,sports
6685,1671.0,2025-01-29,337.21,clothing
6686,1545.0,2025-10-07,33.44,books
6687,1800.0,2023-12-02,216.03,clothing
6688,1442.0,2024-07-12,393.63,electronics
6689,1359.0,2023-12-22,46.7,clothing
6690,1100.0,2024-12-18,70.85,clothing
6691,1494.0,2025-05-02,334.63,sports
6692,1311.0,2025-01-30,114.71,clothing
6693,1407.0,2025-02-10,158.05,clothing
6694,1956.0,2024-12-25,75.07,home
6695,1493.0,2024-12-29,319.44,clothing
6696,1024.0,2025-09-06,251.41,toys
6697,1242.0,2025-09-29,400.46,books
6698,1651.0,2024-07-20,379.44,sports
6699,1755.0,2024-08-09,125.0,clothing
6700,1269.0,2024-01-23,440.05,toys
6701,1684.0,2025-01-10,75.34,electronics
6702,1549.0,2024-12-27,354.64,clothing
6703,1659.0,2024-08-06,391.59,home
6704,1714.0,2025-03-05,379.49,toys
6705,1824.0,2025-09-18,460.59,electronics
6706,1150.0,2023-11-16,,home
6707,1961.0,2024-03-14,426.98,sports
6708,1780.0,2024-12-17,278.44,books
6709,1416.0,2025-01-26,172.37,books
6710,1822.0,2024-05-05,62.97,toys
6711,1229.0,2024-12-13,361.49,home
6712,1014.0,2024-10-02,147.13,books
6713,1068.0,2024-08-24,357.71,clothing
6714,1878.0,2024-01-25,85.86,electronics
6715,1548.0,2025-03-02,237.13,books
6716,1325.0,2024-09-03,116.9,clothing
6717,1036.0,2024-04-15,249.24,clothing
6718,1384.0,2024-02-10,194.41,books
6719,1130.0,2025-02-22,402.3,books
6720,1977.0,2024-01-06,375.47,home
6721,1777.0,2025-04-16,488.72,books
6722,1673.0,2024-01-12,249.48,books
6723,1816.0,2025-07-11,204.94,home
6724,1832.0,2025-03-23,466.77,books
6725,1721.0,2024-12-15,39.15,books
6726,1263.0,2024-07-05,342.83,electronics
6727,1203.0,2025-01-23,274.04,sports
6728,1436.0,2024-06-24,464.02,books
6729,1127.0,2025-06-03,367.9,sports
6730,1074.0,2025-10-24,134.54,electronics
6731,1238.0,2024-10-03,237.45,toys
6732,1772.0,2024-12-14,143.29,toys
6733,1315.0,2024-08-29,84.06,toys
6734,1888.0,2024-01-20,357.48,clothing
6735,1287.0,2024-05-14,430.77,sports
6736,1721.0,2023-11-13,496.74,toys
6737,1351.0,2025-01-20,66.97,clothing
6738,1690.0,2025-03-15,303.24,electronics
6739,1376.0,2025-06-22,219.75,electronics
6740,1107.0,2025-05-07,105.28,home
6741,1649.0,2025-09-30,166.68,toys
6742,1492.0,2023-12-11,19.36,books
6743,1161.0,2025-03-01,498.62,books
6744,1057.0,2024-08-09,20.26,home
6745,1994.0,2025-08-18,419.93,toys
6746,1153.0,2024-02-12,6.16,clothing
6747,1243.0,2024-08-13,104.39,sports
6748,1851.0,2025-09-28,81.54,toys
6750,1450.0,2025-06-04,397.44,toys
6751,1450.0,2024-03-27,156.57,clothing
6752,1535.0,2024-08-29,38.01,toys
6753,1189.0,2024-05-17,90.34,toys
6754,1394.0,2024-11-28,348.1,home
6755,1026.0,2025-10-02,320.78,toys
6756,1616.0,2024-02-14,239.88,electronics
6757,1936.0,2024-11-06,123.78,books
6758,1192.0,2024-12-07,226.17,toys
6759,1420.0,2024-03-11,480.84,clothing
6760,1180.0,2025-04-07,449.0,clothing
6761,1177.0,2024-07-29,317.42,home
6762,1341.0,2024-04-23,105.85,clothing
6763,1531.0,2024-12-26,29.03,electronics
6764,1069.0,2023-12-06,130.0,clothing
6765,1279.0,2025-01-19,472.37,home
6766,1337.0,2024-05-18,90.41,home
6767,1487.0,2024-09-14,61.79,electronics
6768,1827.0,2025-02-25,406.36,electronics
6769,1807.0,2024-06-03,175.95,home
6770,1401.0,2024-04-28,53.01,sports
6771,1259.0,2024-12-30,342.92,electronics
6772,1652.0,2024-04-20,271.44,toys
6773,1831.0,2025-09-17,275.69,sports
6774,1273.0,2024-01-17,193.36,toys
6775,1001.0,2025-10-30,150.13,home
6776,1768.0,2025-03-27,171.7,books
6777,1953.0,2023-11-24,249.57,toys
6778,1630.0,2024-10-17,370.31,toys
6779,1822.0,2023-11-13,52.04,clothing
6780,1728.0,2025-05-16,20.48,toys
6781,1833.0,2024-05-31,14.56,home
6782,1456.0,2024-11-12,302.61,home
6783,1504.0,2025-03-21,78.33,electronics
6784,1639.0,2025-02-11,314.67,home
6785,1056.0,2024-06-19,216.79,books
6786,1161.0,2025-03-10,83.97,home
6787,1448.0,2025-02-08,36.88,electronics
6788,1627.0,2023-12-13,341.0,sports
6789,1745.0,2024-08-11,119.13,clothing
6790,1841.0,2024-04-27,484.95,electronics
6791,1525.0,2025-06-21,268.39,toys
6792,1004.0,2024-04-06,469.61,electronics
6793,1091.0,2023-11-15,117.13,home
6794,1185.0,2024-10-20,453.9,electronics
6795,1406.0,2024-02-13,434.47,books
6796,1945.0,2024-04-25,122.84,toys
6797,1330.0,2024-06-30,246.87,clothing
6798,1527.0,2024-09-17,12.49,sports
6799,1882.0,2024-12-28,341.83,home
6800,1784.0,2024-10-30,26.69,electronics
6802,1004.0,2024-12-24,39.17,toys
6803,1213.0,2024-11-19,17.34,clothing
6804,1145.0,2024-12-14,384.54,sports
6805,1193.0,2024-02-02,322.89,sports
6806,1750.0,2024-05-16,96.75,electronics
6807,1067.0,2025-03-25,474.69,sports
6808,1753.0,2024-09-09,86.18,clothing
6809,1343.0,2024-01-16,107.09,clothing
6810,1812.0,2024-03-05,385.9,books
6811,1792.0,2025-08-04,486.27,sports
6812,1986.0,2025-02-14,370.64,clothing
6813,1905.0,2024-05-30,426.05,clothing
6814,1219.0,2024-06-02,305.77,electronics
6815,1967.0,2025-06-05,404.39,sports
6816,1647.0,2024-11-29,169.22,toys
6817,1273.0,2025-06-16,427.09,toys
6818,1154.0,2025-08-16,462.44,toys
6819,1456.0,2024-02-22,105.97,sports
6820,1825.0,2024-12-01,300.1,sports
6821,1228.0,2024-05-22,397.41,books
6822,1314.0,2025-01-11,85.24,sports
6823,1258.0,2025-04-02,445.67,electronics
6824,1103.0,2024-12-07,191.62,toys
6825,1049.0,2024-05-30,22.29,clothing
6826,1971.0,2025-10-11,237.65,toys
6827,1601.0,2023-11-27,78.94,books
6828,1522.0,2024-01-20,435.2,toys
6830,1525.0,2024-08-03,46.58,home
6831,1810.0,2025-01-02,353.56,sports
6832,1561.0,2024-03-13,345.27,books
6833,1635.0,2025-03-13,333.45,clothing
6834,1690.0,2023-12-14,180.11,sports
6835,1082.0,2024-08-19,144.44,sports
6836,1564.0,2024-11-28,283.53,clothing
6837,1693.0,2025-02-11,346.39,sports
6838,1987.0,2024-10-25,131.88,sports
6839,1744.0,2024-09-11,270.83,electronics
6840,1092.0,2025-04-17,94.99,electronics
6841,1847.0,2024-12-08,36.13,books
6842,1319.0,2024-11-30,416.05,toys
6843,1470.0,2025-01-15,289.33,toys
6844,1704.0,2024-10-05,478.56,toys
6845,1272.0,2025-03-10,218.93,toys
6846,1534.0,2024-05-25,59.42,clothing
6847,1220.0,2024-07-03,466.32,toys
6848,1801.0,2025-06-21,449.65,toys
6849,1964.0,2025-02-13,427.49,toys
6850,1631.0,2025-03-20,125.66,toys
6851,1878.0,2025-07-16,131.29,home
6852,1010.0,2024-01-11,238.6,clothing
6853,1935.0,2025-03-07,73.84,sports
6855,1684.0,2025-03-02,402.3,home
6856,1935.0,2025-04-29,268.89,electronics
6857,1616.0,2025-09-06,72.93,toys
6858,1615.0,2025-03-07,290.29,clothing
6859,1727.0,2025-08-23,309.76,sports
6860,1727.0,2025-10-03,259.88,toys
6861,1619.0,2023-12-20,168.99,toys
6862,1252.0,2024-02-01,401.5,home
6863,1935.0,2024-08-03,102.63,clothing
6864,1624.0,2025-08-02,240.93,toys
6865,1203.0,2024-07-07,102.57,toys
6866,1290.0,2025-09-17,11.79,clothing
6867,1410.0,2024-08-09,378.66,electronics
6868,1858.0,2023-12-19,289.42,sports
6869,1568.0,2025-10-01,114.04,clothing
6870,1364.0,2025-04-06,138.63,electronics
6871,1274.0,2024-09-14,34.14,clothing
6872,1424.0,2025-11-02,456.01,clothing
6873,1498.0,2025-09-09,61.37,books
6874,1209.0,2025-01-13,303.03,clothing
6875,1121.0,2024-10-19,9.25,books
6876,1164.0,2024-10-12,468.0,clothing
6877,1813.0,2024-05-26,397.51,clothing
6878,1322.0,2024-01-10,288.63,electronics
6879,1512.0,2025-10-19,241.58,clothing
6880,1947.0,2024-04-14,173.16,clothing
6881,1382.0,2024-02-13,235.17,books
6882,1211.0,2025-03-28,103.15,sports
6883,1269.0,2024-10-16,54.98,home
6884,1216.0,2025-05-11,363.01,electronics
6885,1676.0,2025-01-29,211.56,sports
6886,1078.0,2024-04-10,193.39,books
6887,1477.0,2025-05-07,460.54,electronics
6888,1324.0,2025-07-04,93.32,home
6889,1954.0,2024-01-25,296.21,clothing
6890,1782.0,2023-11-12,199.06,home
6891,1772.0,2024-07-30,41.22,electronics
6892,1511.0,2023-11-24,423.66,electronics
6893,1555.0,2024-08-20,157.88,electronics
6894,1429.0,2024-06-13,269.54,clothing
6895,1545.0,2024-07-25,256.89,books
6896,1607.0,2024-03-16,300.8,clothing
6897,1383.0,2023-11-25,239.78,books
6898,1471.0,2025-05-26,455.31,electronics
6899,1977.0,2023-11-13,413.17,electronics
6900,1545.0,2024-12-03,216.7,toys
6901,1846.0,2024-11-14,294.74,home
6902,1363.0,2025-02-19,24.85,electronics
6903,1883.0,2024-10-29,319.6,sports
6904,1291.0,2023-11-12,332.49,toys
6905,1212.0,2025-02-01,207.19,books
6906,1667.0,2024-04-23,479.55,books
6907,1617.0,2025-03-14,428.7,clothing
6908,1345.0,2024-02-21,459.88,sports
6909,1501.0,2024-10-27,271.29,toys
6910,1099.0,2025-06-26,455.81,books
6911,1112.0,2025-08-17,145.04,electronics
6912,1248.0,2024-07-16,468.03,clothing
6913,1744.0,2024-12-10,321.99,electronics
6914,1016.0,2024-10-11,267.7,home
6915,1673.0,2023-12-12,23.28,toys
6916,1249.0,2025-02-06,488.15,sports
6917,1967.0,2025-07-29,225.56,toys
6918,1665.0,2023-12-04,409.11,books
6919,1855.0,2025-05-18,259.55,clothing
6920,1497.0,2023-12-01,218.06,toys
6921,1655.0,2025-07-05,323.93,electronics
6922,1375.0,2025-01-25,430.96,sports
6923,1470.0,2024-07-30,369.82,sports
6924,1850.0,2025-02-07,47.19,books
6925,1931.0,2024-10-28,310.37,home
6926,1234.0,2025-10-25,408.66,toys
6927,1962.0,2025-08-18,416.24,sports
6928,1665.0,2025-05-26,204.44,sports
6929,1823.0,2024-05-30,128.84,books
6930,1574.0,2025-04-30,361.44,home
6931,1309.0,2024-10-05,466.45,toys
6932,1213.0,2024-04-29,392.89,books
6933,1477.0,2024-07-28,57.37,electronics
6934,1293.0,2025-10-09,140.26,electronics
6935,1932.0,2024-09-02,420.19,books
6936,1075.0,2025-04-28,368.66,toys
6937,1247.0,2024-04-19,24.02,clothing
6938,1965.0,2024-11-21,209.48,home
6939,1796.0,2024-07-04,454.59,books
6940,1687.0,2024-02-12,376.36,home
6941,1716.0,2025-07-04,109.52,electronics
6942,1302.0,2025-08-05,399.57,clothing
6943,1577.0,2025-05-25,494.58,clothing
6944,1090.0,2025-04-05,38.25,home
6945,1701.0,2024-05-27,180.49,books
6946,1373.0,2023-12-01,63.51,sports
6947,1430.0,2024-09-17,35.39,electronics
6948,1782.0,2024-01-13,101.76,electronics
6949,1176.0,2024-04-26,485.07,toys
6950,1626.0,2024-01-11,313.59,books
6951,1030.0,2024-06-05,244.07,home
6952,1205.0,2023-12-25,241.6,books
6953,1739.0,2025-02-03,287.55,sports
6954,1286.0,2024-03-20,287.22,sports
6956,1037.0,2025-10-02,351.21,electronics
6957,1302.0,2024-02-05,443.99,toys
6958,1214.0,2024-10-13,280.48,home
6959,1699.0,2024-06-05,242.09,sports
6960,1045.0,2024-05-19,287.06,books
6961,1176.0,2025-05-17,13.36,home
6962,1280.0,2024-03-05,461.62,sports
6963,1731.0,2025-09-29,230.47,home
6964,1041.0,2024-07-05,464.51,sports
6965,1555.0,2025-09-09,491.77,books
6966,1211.0,2025-04-26,144.15,toys
6967,1164.0,2024-07-14,27.0,books
